epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.374469518661499,2.6725032329559326,0.3685286045074463,2.3276515007019043
1,0.5248684287071228,1.73731529712677,0.6151226162910461,1.4412848949432373
2,0.6175522208213806,1.4771003723144531,0.6805177330970764,1.2835485935211182
3,0.6684773564338684,1.305877685546875,0.5170300006866455,1.8363749980926514
4,0.7068409323692322,1.187911868095398,0.4318801164627075,3.348703384399414
5,0.7275505065917969,1.0846679210662842,0.6995912790298462,1.1977620124816895
6,0.7553895711898804,1.018001675605774,0.557901918888092,2.3042922019958496
7,0.7721948623657227,0.9667145013809204,0.6798365116119385,1.3495583534240723
8,0.7859446406364441,0.8939457535743713,0.6239781975746155,2.257317543029785
9,0.793243944644928,0.8728673458099365,0.7173024415969849,1.380876064300537
10,0.8063147068023682,0.8092473149299622,0.6641689538955688,1.3318411111831665
11,0.8205737471580505,0.7608200311660767,0.6028610467910767,2.1395864486694336
12,0.8231199979782104,0.7574854493141174,0.7752043604850769,0.9489318132400513
13,0.8346630334854126,0.7177523970603943,0.5422343611717224,2.6957669258117676
14,0.8417925834655762,0.6854552626609802,0.7956403493881226,0.8567698001861572
15,0.855202853679657,0.6645116806030273,0.5190735459327698,2.2870986461639404
16,0.8482430577278137,0.6444051861763,0.7241144180297852,0.9877283573150635
17,0.8580886125564575,0.6378718018531799,0.7881471514701843,1.0804482698440552
18,0.8609743714332581,0.6167475581169128,0.7983651161193848,0.799127459526062
19,0.8652181029319763,0.5730812549591064,0.5333787202835083,2.222202777862549
20,0.8910201787948608,0.48386770486831665,0.8576294183731079,0.6666649580001831
21,0.8998472094535828,0.46275341510772705,0.8930517435073853,0.4976103901863098
22,0.9056187272071838,0.44438570737838745,0.8719345927238464,0.5566349029541016
23,0.904770016670227,0.4201393127441406,0.890326976776123,0.5127008557319641
24,0.9029027223587036,0.4267682135105133,0.8542234301567078,0.6299172639846802
25,0.9107112288475037,0.4225050210952759,0.8692098259925842,0.5812649130821228
26,0.9105414748191833,0.4090421497821808,0.8671662211418152,0.5549858212471008
27,0.9112204909324646,0.39913907647132874,0.8024523258209229,0.8275265097618103
28,0.9139364957809448,0.3845607042312622,0.8692098259925842,0.5892254114151001
29,0.9135969877243042,0.38895782828330994,0.8671662211418152,0.6695970892906189
30,0.9163129925727844,0.38086384534835815,0.8576294183731079,0.5995635390281677
31,0.917161762714386,0.384219765663147,0.8426430225372314,0.6878636479377747
32,0.9207265377044678,0.37546247243881226,0.858991801738739,0.6535404920578003
33,0.9144457578659058,0.38483020663261414,0.861716628074646,0.6711406111717224
34,0.9231030344963074,0.371711403131485,0.8739781975746155,0.5746104121208191
35,0.9378713369369507,0.3024597764015198,0.863760232925415,0.6220414042472839
36,0.9422848224639893,0.29944610595703125,0.9025885462760925,0.4659894108772278
37,0.9506025910377502,0.2707230746746063,0.9039509296417236,0.5044256448745728
38,0.9465286135673523,0.27017149329185486,0.8876021504402161,0.5167492032051086
39,0.9472076296806335,0.26662343740463257,0.8944141864776611,0.49648982286453247
40,0.9499236345291138,0.25761061906814575,0.8998637795448303,0.47854289412498474
41,0.9472076296806335,0.26396113634109497,0.9032697677612305,0.49544137716293335
42,0.9509420990943909,0.2546049654483795,0.8985013365745544,0.44905340671539307
43,0.9487353563308716,0.2591003477573395,0.8841961622238159,0.5424376726150513
44,0.9500933885574341,0.24900148808956146,0.9025885462760925,0.5251357555389404
45,0.9534883499145508,0.248641699552536,0.9059945344924927,0.4656910002231598
46,0.9524698853492737,0.2502092719078064,0.9087193608283997,0.4508093595504761
47,0.9551858901977539,0.24016599357128143,0.9087193608283997,0.45490363240242004
48,0.9528093934059143,0.23661331832408905,0.9094005227088928,0.45648130774497986
49,0.9579018950462341,0.23605556786060333,0.9073569774627686,0.4695374667644501
50,0.9553556442260742,0.23371334373950958,0.9059945344924927,0.46406200528144836
51,0.9543371200561523,0.24223636090755463,0.9012261629104614,0.4751048982143402
52,0.9570531249046326,0.2277599275112152,0.9066757559776306,0.45903342962265015
53,0.9556951522827148,0.2298087775707245,0.9039509296417236,0.47137367725372314
54,0.9573926329612732,0.23114292323589325,0.9046321511268616,0.4644660949707031
55,0.956204354763031,0.2321491837501526,0.9039509296417236,0.4700233042240143
56,0.9599388837814331,0.22340510785579681,0.9073569774627686,0.47271689772605896
57,0.9563741087913513,0.22962550818920135,0.9059945344924927,0.470296174287796
58,0.9534883499145508,0.2344983071088791,0.9046321511268616,0.46529969573020935
59,0.9521303772926331,0.23552998900413513,0.9066757559776306,0.46805253624916077
