epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.1514340043067932,3.179265260696411,0.2471020668745041,2.5189545154571533
1,0.32520613074302673,2.275341033935547,0.3785693943500519,2.0697550773620605
2,0.4378831684589386,1.8722023963928223,0.3986429274082184,1.9331754446029663
3,0.5119441747665405,1.6525442600250244,0.40090471506118774,2.1769721508026123
4,0.5747304558753967,1.4847888946533203,0.5154085159301758,1.6816598176956177
5,0.6144739389419556,1.3626259565353394,0.5318065881729126,1.9001017808914185
6,0.6426608562469482,1.280711054801941,0.6728866100311279,1.1531038284301758
7,0.6640123724937439,1.2320772409439087,0.6912637948989868,1.1200788021087646
8,0.6790924072265625,1.1811912059783936,0.705965518951416,1.1015745401382446
9,0.6962159276008606,1.1297507286071777,0.6307605504989624,1.4046648740768433
10,0.701641857624054,1.1129920482635498,0.4416171908378601,2.9719936847686768
11,0.7156648635864258,1.082309365272522,0.6519649624824524,1.3700580596923828
12,0.7189063429832458,1.0743571519851685,0.6415041089057922,1.4478611946105957
13,0.727573812007904,1.0368860960006714,0.6559231281280518,1.266143560409546
14,0.7366640567779541,1.011710524559021,0.7274526357650757,1.1368391513824463
15,0.7477979063987732,0.9886695146560669,0.7373480200767517,1.040345549583435
16,0.753787636756897,0.9676533937454224,0.6629912257194519,1.418243169784546
17,0.759777307510376,0.9402033686637878,0.6505513191223145,1.4617635011672974
18,0.7652032971382141,0.928606390953064,0.6372632384300232,1.7500349283218384
19,0.7706292867660522,0.9175277948379517,0.6870229244232178,1.2401872873306274
20,0.8074836134910583,0.776857852935791,0.6177551746368408,1.7534446716308594
21,0.8103023171424866,0.74859219789505,0.810573935508728,0.8207501173019409
22,0.8212247490882874,0.7348114848136902,0.7975685596466064,0.8314003348350525
23,0.8195335268974304,0.7136958241462708,0.7186881303787231,1.2103593349456787
24,0.8229864239692688,0.7053399682044983,0.5855244398117065,2.019749164581299
25,0.8286237716674805,0.6953146457672119,0.8114221096038818,0.8281281590461731
26,0.8306673169136047,0.6859089136123657,0.795024037361145,0.8983886241912842
27,0.8318652510643005,0.6879398822784424,0.8255583643913269,0.7390747666358948
28,0.8367979526519775,0.6696054339408875,0.7972858548164368,0.8762238025665283
29,0.8386301398277283,0.6741403937339783,0.8320610523223877,0.7663936614990234
30,0.8399689793586731,0.6599604487419128,0.8165111541748047,0.8163067102432251
31,0.8398985266685486,0.656500518321991,0.8012440204620361,0.8546539545059204
32,0.838559627532959,0.6608173847198486,0.8139666318893433,0.8670908212661743
33,0.8412374258041382,0.6551918387413025,0.7121854424476624,1.318326711654663
34,0.8481431603431702,0.6342936158180237,0.8297992944717407,0.7906706929206848
35,0.8735113739967346,0.5491201877593994,0.8654226660728455,0.6524991989135742
36,0.8766824007034302,0.5290045738220215,0.8476109504699707,0.7219628095626831
37,0.881756067276001,0.5195077061653137,0.8600509166717529,0.6723577380180359
38,0.883729100227356,0.5081144571304321,0.817642092704773,0.8378692269325256
39,0.8811923265457153,0.507803738117218,0.8753180503845215,0.6223843097686768
40,0.8853498697280884,0.5061930418014526,0.8654226660728455,0.6710788011550903
41,0.8852089643478394,0.5018166899681091,0.8719253540039062,0.6343843340873718
42,0.8851384520530701,0.49738097190856934,0.8428046107292175,0.7499139904975891
43,0.887604832649231,0.4887843132019043,0.8739044666290283,0.6273934245109558
44,0.8855612874031067,0.4945036470890045,0.8713598847389221,0.61970055103302
45,0.8904939889907837,0.4783746302127838,0.8787107467651367,0.6077701449394226
46,0.892678439617157,0.46539923548698425,0.8770143985748291,0.6223538517951965
47,0.8938763737678528,0.46749892830848694,0.8775798678398132,0.6161012053489685
48,0.8918328285217285,0.4679005742073059,0.8787107467651367,0.6069592833518982
49,0.8947924971580505,0.45778265595436096,0.879841685295105,0.6095542311668396
50,0.8922556638717651,0.46744072437286377,0.8781453371047974,0.6312615871429443
51,0.8963427543640137,0.4622161090373993,0.8806898593902588,0.6174229979515076
52,0.8980339765548706,0.45547112822532654,0.8767316937446594,0.6222367882728577
53,0.8920442461967468,0.463091105222702,0.8770143985748291,0.6177186965942383
54,0.8942287564277649,0.4629513621330261,0.8772971630096436,0.6125420928001404
55,0.8951448202133179,0.46486786007881165,0.879841685295105,0.613599956035614
56,0.8967655301094055,0.46042558550834656,0.8789935111999512,0.6204153895378113
57,0.8926079869270325,0.46107548475265503,0.8801243901252747,0.6150975823402405
58,0.8962017893791199,0.45559126138687134,0.8806898593902588,0.6097422242164612
59,0.8957085609436035,0.45581507682800293,0.8789935111999512,0.6171554327011108
